split,participant,sequence_id,endpoint_row,endpoint_timestamp_ns,receiving_hand,last_observation_age_seconds,velocity_fit_samples,estimated_speed_m_s,last_observation_source,constant_velocity_source,target_x,target_y,target_z,target_qx,target_qy,target_qz,target_qw,training_mean_x,training_mean_y,training_mean_z,training_mean_qx,training_mean_qy,training_mean_qz,training_mean_qw,last_observation_x,last_observation_y,last_observation_z,last_observation_qx,last_observation_qy,last_observation_qz,last_observation_qw,constant_velocity_x,constant_velocity_y,constant_velocity_z,constant_velocity_qx,constant_velocity_qy,constant_velocity_qz,constant_velocity_qw
train,Berat,Berat_10_20260616_142950,1049,1078045678000,right,0.0,16,0.010790124751303488,last_observation,constant_velocity,0.2970442473888397,0.27681565284729004,-0.0010166148422285914,0.4332059323787689,0.5181645154953003,0.5094363689422607,0.5332098007202148,0.27111291885375977,0.38503873348236084,0.10074534267187119,-0.30856773257255554,-0.20949196815490723,0.46185851097106934,0.8047271370887756,0.1321205198764801,0.2859856188297272,0.06947001069784164,-0.31430888175964355,-0.20870272815227509,0.3567406237125397,0.8546281456947327,0.1352471262216568,0.2889110743999481,0.07937419414520264,-0.31430888175964355,-0.20870272815227509,0.3567406237125397,0.8546281456947327
train,Berat,Berat_10_20260616_142950,1059,1078379011000,right,0.0,16,0.17679448706082143,last_observation,constant_velocity,0.2991155982017517,0.2713179290294647,-0.005188282113522291,0.4448457956314087,0.5101336240768433,0.5109633803367615,0.529898464679718,0.27111291885375977,0.38503873348236084,0.10074534267187119,-0.30856773257255554,-0.20949196815490723,0.46185851097106934,0.8047271370887756,0.21254974603652954,0.26725950837135315,0.07447422295808792,0.02223561517894268,0.1901116520166397,0.5274220705032349,0.8277615308761597,0.3763757646083832,0.22192290425300598,0.12307383120059967,0.02223561517894268,0.1901116520166397,0.5274220705032349,0.8277615308761597
train,Berat,Berat_10_20260616_142950,1069,1078712344000,right,0.0,16,0.3337827851715103,last_observation,constant_velocity,0.29329824447631836,0.27161648869514465,-0.003215391654521227,0.43352577090263367,0.5120786428451538,0.5145904421806335,0.5338798761367798,0.27111291885375977,0.38503873348236084,0.10074534267187119,-0.30856773257255554,-0.20949196815490723,0.46185851097106934,0.8047271370887756,0.28962430357933044,0.27447283267974854,0.010736714117228985,0.33667245507240295,0.5261757373809814,0.5126899480819702,0.5890159010887146,0.5757730603218079,0.27708765864372253,-0.16108587384223938,0.33667245507240295,0.5261757373809814,0.5126899480819702,0.5890159010887146
train,Berat,Berat_10_20260616_142950,1079,1079045678000,right,0.0,16,0.08530848795315799,last_observation,constant_velocity,0.293584942817688,0.2802126705646515,0.0006101642502471805,0.436591237783432,0.4952252209186554,0.514531135559082,0.5471725463867188,0.27111291885375977,0.38503873348236084,0.10074534267187119,-0.30856773257255554,-0.20949196815490723,0.46185851097106934,0.8047271370887756,0.2970442473888397,0.27681565284729004,-0.0010166148422285914,0.4332059323787689,0.5181645154953003,0.5094363689422607,0.5332098007202148,0.3412393033504486,0.2913653254508972,-0.07251935452222824,0.4332059323787689,0.5181645154953003,0.5094363689422607,0.5332098007202148
train,Berat,Berat_10_20260616_142950,1089,1079379011000,right,0.0,16,0.01643407448465227,last_observation,constant_velocity,0.2953265309333801,0.2835025191307068,0.00177286088000983,0.4378790855407715,0.4939510226249695,0.5121541023254395,0.5495202541351318,0.27111291885375977,0.38503873348236084,0.10074534267187119,-0.30856773257255554,-0.20949196815490723,0.46185851097106934,0.8047271370887756,0.2991155982017517,0.2713179290294647,-0.005188282113522291,0.4448457956314087,0.5101336240768433,0.5109633803367615,0.529898464679718,0.3060164153575897,0.25683194398880005,-0.008739933371543884,0.4448457956314087,0.5101336240768433,0.5109633803367615,0.529898464679718
train,Berat,Berat_1_20260604_154611,1019,2867412292000,right,0.0,16,0.009417498131736236,last_observation,constant_velocity,0.3112255334854126,0.631015956401825,0.212678462266922,-0.2599451541900635,0.16357922554016113,0.767166256904602,0.5631396770477295,0.27111291885375977,0.38503873348236084,0.10074534267187119,-0.30856773257255554,-0.20949196815490723,0.46185851097106934,0.8047271370887756,0.49091553688049316,0.8540829420089722,-0.08627407997846603,0.2874075174331665,0.2669396698474884,0.893465518951416,0.2187681943178177,0.49205780029296875,0.8452249765396118,-0.08328723162412643,0.2874075174331665,0.2669396698474884,0.893465518951416,0.2187681943178177
train,Berat,Berat_1_20260604_154611,1029,2867745625000,right,0.0,16,0.2890820134584443,last_observation,constant_velocity,0.23524974286556244,0.569365382194519,0.2096358686685562,-0.3357822299003601,-0.0270195584744215,0.584804356098175,0.7379187345504761,0.27111291885375977,0.38503873348236084,0.10074534267187119,-0.30856773257255554,-0.20949196815490723,0.46185851097106934,0.8047271370887756,0.46641805768013,0.8058269619941711,0.04651130363345146,0.04189936816692352,0.26439300179481506,0.9357175230979919,0.22972477972507477,0.42850157618522644,0.7181627154350281,0.3193587362766266,0.04189936816692352,0.26439300179481506,0.9357175230979919,0.22972477972507477
train,Berat,Berat_1_20260604_154611,1039,2868078958000,right,0.0,16,0.5217988696538048,last_observation,constant_velocity,0.21710635721683502,0.5631008148193359,0.17808198928833008,-0.2649562656879425,-0.16679862141609192,0.4572141170501709,0.8324252367019653,0.27111291885375977,0.38503873348236084,0.10074534267187119,-0.30856773257255554,-0.20949196815490723,0.46185851097106934,0.8047271370887756,0.3966660797595978,0.7151924967765808,0.15436454117298126,-0.14654386043548584,0.27056288719177246,0.8789900541305542,0.36427614092826843,0.20497815310955048,0.44749999046325684,0.5591737627983093,-0.14654386043548584,0.27056288719177246,0.8789900541305542,0.36427614092826843
train,Berat,Berat_1_20260604_154611,1049,2868412292000,right,0.0,16,0.39650755442986313,last_observation,constant_velocity,0.21204064786434174,0.5719671845436096,0.14942389726638794,-0.24742655456066132,-0.2413395643234253,0.4350103437900543,0.8314453363418579,0.27111291885375977,0.38503873348236084,0.10074534267187119,-0.30856773257255554,-0.20949196815490723,0.46185851097106934,0.8047271370887756,0.3112255334854126,0.631015956401825,0.212678462266922,-0.2599451541900635,0.16357922554016113,0.767166256904602,0.5631396770477295,0.0724642425775528,0.380759596824646,0.40654194355010986,-0.2599451541900635,0.16357922554016113,0.767166256904602,0.5631396770477295
train,Berat,Berat_1_20260604_154611,1059,2868745625000,right,0.0,16,0.33365626205021764,last_observation,constant_velocity,0.21016907691955566,0.5781847238540649,0.1449374407529831,-0.23534102737903595,-0.2338523119688034,0.4344252943992615,0.8373783230781555,0.27111291885375977,0.38503873348236084,0.10074534267187119,-0.30856773257255554,-0.20949196815490723,0.46185851097106934,0.8047271370887756,0.23524974286556244,0.569365382194519,0.2096358686685562,-0.3357822299003601,-0.0270195584744215,0.584804356098175,0.7379187345504761,-0.011656411923468113,0.3481460213661194,0.24739627540111542,-0.3357822299003601,-0.0270195584744215,0.584804356098175,0.7379187345504761
train,Berat,Berat_1_20260604_154611,1069,2869078958000,right,0.0,16,0.14483150831506933,last_observation,constant_velocity,0.20914018154144287,0.5772812962532043,0.144403338432312,-0.22492368519306183,-0.23209889233112335,0.43168821930885315,0.8421310782432556,0.27111291885375977,0.38503873348236084,0.10074534267187119,-0.30856773257255554,-0.20949196815490723,0.46185851097106934,0.8047271370887756,0.21710635721683502,0.5631008148193359,0.17808198928833008,-0.2649562358856201,-0.16679860651493073,0.4572140872478485,0.8324251770973206,0.11723033338785172,0.5042693614959717,0.09124994277954102,-0.2649562358856201,-0.16679860651493073,0.4572140872478485,0.8324251770973206
train,Berat,Berat_1_20260604_154611,1079,2869412292000,right,0.0,16,0.09579556125182195,last_observation,constant_velocity,0.21086391806602478,0.5796957612037659,0.14296826720237732,-0.2313196212053299,-0.2252442091703415,0.43354132771492004,0.8413074612617493,0.27111291885375977,0.38503873348236084,0.10074534267187119,-0.30856773257255554,-0.20949196815490723,0.46185851097106934,0.8047271370887756,0.21204064786434174,0.5719671845436096,0.14942389726638794,-0.24742655456066132,-0.2413395643234253,0.4350103437900543,0.8314453363418579,0.19700047373771667,0.5972138047218323,0.05824720114469528,-0.24742655456066132,-0.2413395643234253,0.4350103437900543,0.8314453363418579
train,Berat,Berat_1_20260604_154611,1089,2869745625000,right,0.0,16,0.042300823201846555,last_observation,constant_velocity,0.21111539006233215,0.5840985178947449,0.1420470029115677,-0.21776628494262695,-0.21680128574371338,0.4284912645816803,0.8496883511543274,0.27111291885375977,0.38503873348236084,0.10074534267187119,-0.30856773257255554,-0.20949196815490723,0.46185851097106934,0.8047271370887756,0.21016907691955566,0.5781847238540649,0.1449374407529831,-0.23534101247787476,-0.2338522970676422,0.4344252645969391,0.8373782634735107,0.20110592246055603,0.6018399596214294,0.11106045544147491,-0.23534101247787476,-0.2338522970676422,0.4344252645969391,0.8373782634735107
train,Berat,Berat_1_20260604_154611,1099,2870078958000,right,0.0,16,0.004569480829595122,last_observation,constant_velocity,0.21198995411396027,0.5849780440330505,0.13958695530891418,-0.22170832753181458,-0.21090403199195862,0.4157653748989105,0.8564485907554626,0.27111291885375977,0.38503873348236084,0.10074534267187119,-0.30856773257255554,-0.20949196815490723,0.46185851097106934,0.8047271370887756,0.20914018154144287,0.5772812962532043,0.144403338432312,-0.22492368519306183,-0.23209889233112335,0.43168821930885315,0.8421310782432556,0.20480433106422424,0.577428936958313,0.1458381563425064,-0.22492368519306183,-0.23209889233112335,0.43168821930885315,0.8421310782432556
train,Berat,Berat_1_20260604_154611,1109,2870412292000,right,0.0,16,0.004912694093223405,last_observation,constant_velocity,0.21815311908721924,0.5890530943870544,0.1423870176076889,-0.24081966280937195,-0.18346840143203735,0.43655282258987427,0.8472112417221069,0.27111291885375977,0.38503873348236084,0.10074534267187119,-0.30856773257255554,-0.20949196815490723,0.46185851097106934,0.8047271370887756,0.21086391806602478,0.5796957612037659,0.14296826720237732,-0.2313196212053299,-0.2252442091703415,0.43354132771492004,0.8413074612617493,0.2127334326505661,0.5805156826972961,0.13849981129169464,-0.2313196212053299,-0.2252442091703415,0.43354132771492004,0.8413074612617493
train,Berat,Berat_3_20260604_154928,959,3061512290000,right,0.0,16,0.007261809831738589,last_observation,constant_velocity,0.48332107067108154,0.7831886410713196,-0.09594903141260147,0.1774156093597412,0.3567795157432556,0.8580825328826904,0.32392358779907227,0.27111291885375977,0.38503873348236084,0.10074534267187119,-0.30856773257255554,-0.20949196815490723,0.46185851097106934,0.8047271370887756,0.48557248711586,0.7831467390060425,-0.10305856913328171,0.18068529665470123,0.31571730971336365,0.8602229356765747,0.3573400378227234,0.4825933873653412,0.7870899438858032,-0.10837927460670471,0.18068529665470123,0.31571730971336365,0.8602229356765747,0.3573400378227234
train,Berat,Berat_3_20260604_154928,969,3061845623000,right,0.0,16,0.015465423647016063,last_observation,constant_velocity,0.44455623626708984,0.7245671153068542,0.06131277233362198,-0.04395613819360733,0.321145236492157,0.893127977848053,0.311859130859375,0.27111291885375977,0.38503873348236084,0.10074534267187119,-0.30856773257255554,-0.20949196815490723,0.46185851097106934,0.8047271370887756,0.48347094655036926,0.7850989103317261,-0.09620335698127747,0.22383874654769897,0.3364086151123047,0.8483870029449463,0.34200140833854675,0.4770883023738861,0.7905609607696533,-0.08321847766637802,0.22383874654769897,0.3364086151123047,0.8483870029449463,0.34200140833854675
train,Berat,Berat_3_20260604_154928,979,3062178956000,right,0.0,16,0.00913091042053154,last_observation,constant_velocity,0.31969577074050903,0.594964325428009,0.17326436936855316,-0.24530379474163055,0.11950276046991348,0.7836147546768188,0.5581157207489014,0.27111291885375977,0.38503873348236084,0.10074534267187119,-0.30856773257255554,-0.20949196815490723,0.46185851097106934,0.8047271370887756,0.4827396273612976,0.7847761511802673,-0.09760306775569916,0.21405847370624542,0.29507800936698914,0.8744899034500122,0.3199615180492401,0.4815334975719452,0.7802343964576721,-0.08977418392896652,0.21405847370624542,0.29507800936698914,0.8744899034500122,0.3199615180492401
train,Berat,Berat_3_20260604_154928,989,3062512290000,right,0.0,16,0.007081799198487841,last_observation,constant_velocity,0.23448941111564636,0.5370532870292664,0.17484885454177856,-0.28352949023246765,-0.030862556770443916,0.6143403053283691,0.7356932163238525,0.27111291885375977,0.38503873348236084,0.10074534267187119,-0.30856773257255554,-0.20949196815490723,0.46185851097106934,0.8047271370887756,0.48332107067108154,0.7831886410713196,-0.09594903141260147,0.1774156093597412,0.3567795157432556,0.8580825328826904,0.32392358779907227,0.48728275299072266,0.7773188352584839,-0.09589623659849167,0.1774156093597412,0.3567795157432556,0.8580825328826904,0.32392358779907227
train,Berat,Berat_3_20260604_154928,999,3062845623000,right,0.0,16,0.32785846868345087,last_observation,constant_velocity,0.2013595998287201,0.5310197472572327,0.16686895489692688,-0.2735549211502075,-0.1266489028930664,0.4850895404815674,0.820862889289856,0.27111291885375977,0.38503873348236084,0.10074534267187119,-0.30856773257255554,-0.20949196815490723,0.46185851097106934,0.8047271370887756,0.44455623626708984,0.7245671153068542,0.06131277233362198,-0.04395613446831703,0.3211452066898346,0.8931279182434082,0.3118591010570526,0.38348278403282166,0.6318719983100891,0.3698072135448456,-0.04395613446831703,0.3211452066898346,0.8931279182434082,0.3118591010570526
train,Berat,Berat_3_20260604_154928,1009,3063178956000,right,0.0,16,0.7005494777107278,last_observation,constant_velocity,0.18494686484336853,0.5328313708305359,0.151541605591774,-0.2649843096733093,-0.19335444271564484,0.42524147033691406,0.8435443639755249,0.27111291885375977,0.38503873348236084,0.10074534267187119,-0.30856773257255554,-0.20949196815490723,0.46185851097106934,0.8047271370887756,0.31969577074050903,0.594964325428009,0.17326436936855316,-0.24530377984046936,0.11950275301933289,0.7836146950721741,0.5581156611442566,-0.02326798625290394,0.20447468757629395,0.6430124640464783,-0.24530377984046936,0.11950275301933289,0.7836146950721741,0.5581156611442566
train,Berat,Berat_3_20260604_154928,1019,3063512290000,right,0.0,16,0.3738437359096787,last_observation,constant_velocity,0.18306933343410492,0.5352401733398438,0.14414727687835693,-0.23102861642837524,-0.19780027866363525,0.42049646377563477,0.854800283908844,0.27111291885375977,0.38503873348236084,0.10074534267187119,-0.30856773257255554,-0.20949196815490723,0.46185851097106934,0.8047271370887756,0.23448941111564636,0.5370532870292664,0.17484885454177856,-0.28352949023246765,-0.030862556770443916,0.6143403053283691,0.7356932163238525,-0.05789651349186897,0.31048470735549927,0.22903640568256378,-0.28352949023246765,-0.030862556770443916,0.6143403053283691,0.7356932163238525
train,Berat,Berat_3_20260604_154928,1029,3063845623000,right,0.0,16,0.13966301411717483,last_observation,constant_velocity,0.18229222297668457,0.5380569696426392,0.1446348875761032,-0.22697405517101288,-0.19561058282852173,0.4125692844390869,0.8602359890937805,0.27111291885375977,0.38503873348236084,0.10074534267187119,-0.30856773257255554,-0.20949196815490723,0.46185851097106934,0.8047271370887756,0.2013595998287201,0.5310197472572327,0.16686895489692688,-0.2735549211502075,-0.1266489028930664,0.4850895404815674,0.820862889289856,0.07040809094905853,0.48811107873916626,0.14414656162261963,-0.2735549211502075,-0.1266489028930664,0.4850895404815674,0.820862889289856
train,Berat,Berat_3_20260604_154928,1039,3064178956000,right,0.0,16,0.07785249983360795,last_observation,constant_velocity,0.19776766002178192,0.5422372817993164,0.1576622575521469,-0.2768826484680176,-0.1552187204360962,0.47433149814605713,0.8211289644241333,0.27111291885375977,0.38503873348236084,0.10074534267187119,-0.30856773257255554,-0.20949196815490723,0.46185851097106934,0.8047271370887756,0.18494686484336853,0.5328313708305359,0.151541605591774,-0.2649843096733093,-0.19335444271564484,0.42524147033691406,0.8435443639755249,0.11977221816778183,0.5266410112380981,0.10941136628389359,-0.2649843096733093,-0.19335444271564484,0.42524147033691406,0.8435443639755249
train,Berat,Berat_3_20260604_154928,1049,3064512289000,right,0.0,16,0.03360929678742887,last_observation,constant_velocity,0.30459919571876526,0.593613862991333,0.18046197295188904,-0.2708430588245392,0.05516645312309265,0.7201226949691772,0.6364150643348694,0.27111291885375977,0.38503873348236084,0.10074534267187119,-0.30856773257255554,-0.20949196815490723,0.46185851097106934,0.8047271370887756,0.18306933343410492,0.5352401733398438,0.14414727687835693,-0.23102861642837524,-0.19780027866363525,0.42049646377563477,0.854800283908844,0.17366941273212433,0.5522375702857971,0.11671892553567886,-0.23102861642837524,-0.19780027866363525,0.42049646377563477,0.854800283908844
train,Berat,Berat_3_20260604_154928,1059,3064845623000,right,0.0,16,0.008987069884296383,last_observation,constant_velocity,0.43802639842033386,0.7124642133712769,0.1381901651620865,-0.2019905149936676,0.15744762122631073,0.9065319895744324,0.3355739414691925,0.27111291885375977,0.38503873348236084,0.10074534267187119,-0.30856773257255554,-0.20949196815490723,0.46185851097106934,0.8047271370887756,0.18229222297668457,0.5380569696426392,0.1446348875761032,-0.22697404026985168,-0.19561056792736053,0.4125692546367645,0.8602359294891357,0.1804775446653366,0.5456188321113586,0.1401301920413971,-0.22697404026985168,-0.19561056792736053,0.4125692546367645,0.8602359294891357
train,Berat,Berat_4_20260604_155100,1019,3154978956000,right,0.0,16,0.009987124984313242,last_observation,constant_velocity,0.38762223720550537,0.6993052959442139,0.08232658356428146,-0.08358544856309891,0.32592663168907166,0.8170555830001831,0.46819382905960083,0.27111291885375977,0.38503873348236084,0.10074534267187119,-0.30856773257255554,-0.20949196815490723,0.46185851097106934,0.8047271370887756,0.45101067423820496,0.8069298267364502,-0.07937496155500412,0.0819811075925827,0.30095261335372925,0.8708330392837524,0.3799426257610321,0.4495895504951477,0.8128503561019897,-0.07145848125219345,0.0819811075925827,0.30095261335372925,0.8708330392837524,0.3799426257610321
train,Berat,Berat_4_20260604_155100,1029,3155312289000,right,0.0,16,0.21004641661178972,last_observation,constant_velocity,0.25963303446769714,0.5821390748023987,0.15145818889141083,-0.2638106644153595,0.08709196001291275,0.6742072105407715,0.6842978596687317,0.27111291885375977,0.38503873348236084,0.10074534267187119,-0.30856773257255554,-0.20949196815490723,0.46185851097106934,0.8047271370887756,0.42351874709129333,0.7572356462478638,-0.002849764656275511,-0.019129512831568718,0.30472683906555176,0.8514952063560486,0.4262998700141907,0.361865371465683,0.6506694555282593,0.16733253002166748,-0.019129512831568718,0.30472683906555176,0.8514952063560486,0.4262998700141907
train,Berat,Berat_4_20260604_155100,1039,3155645622000,right,0.0,16,0.2568933050270479,last_observation,constant_velocity,0.19717556238174438,0.551532506942749,0.15832765400409698,-0.31180888414382935,-0.08914704620838165,0.5166690945625305,0.7923895716667175,0.27111291885375977,0.38503873348236084,0.10074534267187119,-0.30856773257255554,-0.20949196815490723,0.46185851097106934,0.8047271370887756,0.4055231511592865,0.7267251014709473,0.05729113891720772,-0.06901507079601288,0.35000890493392944,0.8240538835525513,0.4400748312473297,0.33954140543937683,0.6065041422843933,0.2745179831981659,-0.06901507079601288,0.35000890493392944,0.8240538835525513,0.4400748312473297
train,Berat,Berat_4_20260604_155100,1049,3155978956000,right,0.0,16,0.09401878646988451,last_observation,constant_velocity,0.17493204772472382,0.5519521236419678,0.13273203372955322,-0.30003419518470764,-0.18876652419567108,0.436293363571167,0.8270397782325745,0.27111291885375977,0.38503873348236084,0.10074534267187119,-0.30856773257255554,-0.20949196815490723,0.46185851097106934,0.8047271370887756,0.38762223720550537,0.6993052959442139,0.08232658356428146,-0.08358544856309891,0.32592663168907166,0.8170555830001831,0.46819382905960083,0.35528844594955444,0.641270637512207,0.148855060338974,-0.08358544856309891,0.32592663168907166,0.8170555830001831,0.46819382905960083
train,Berat,Berat_4_20260604_155100,1059,3156312289000,right,0.0,16,0.4962702350135362,last_observation,constant_velocity,0.17251554131507874,0.5591477751731873,0.1128009632229805,-0.2799227237701416,-0.20855407416820526,0.4093983769416809,0.8429362177848816,0.27111291885375977,0.38503873348236084,0.10074534267187119,-0.30856773257255554,-0.20949196815490723,0.46185851097106934,0.8047271370887756,0.25963303446769714,0.5821390748023987,0.15145818889141083,-0.2638106644153595,0.08709196001291275,0.6742072105407715,0.6842978596687317,-0.06324557214975357,0.26514750719070435,0.3552961051464081,-0.2638106644153595,0.08709196001291275,0.6742072105407715,0.6842978596687317
