level,group,domain,method,samples,denominator,coverage,accuracy,macro_f1,macro_f1_supported,position_mean_cm,position_median_cm,position_rmse_cm,orientation_mean_deg,orientation_median_deg,position_mean_difference_cm,position_median_difference_cm,orientation_mean_difference_deg,learned_win_fraction,estimate,ci_lower,ci_upper,status,metric_contributing_clusters,valid_replicate_fraction
sequence,Edu_7_20260616_145927,classification,intention,72,72.0,1.0,0.8333333333333334,0.7610104880219825,0.7610104880219825,,,,,,,,,,,,,,,
sequence,Edu_7_20260616_145927,classification,assistance,72,72.0,1.0,0.9166666666666666,0.9123376623376623,0.9123376623376623,,,,,,,,,,,,,,,
sequence,Edu_7_20260616_145927,classification,assistance_type_given_ground_truth_assistance,25,25.0,1.0,0.76,0.7564935064935066,0.7564935064935066,,,,,,,,,,,,,,,
sequence,Edu_7_20260616_145927,classification,receiving_hand_given_ground_truth_handover,11,11.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,
sequence,Edu_7_20260616_145927,pose,learned_end_to_end,8,8.0,1.0,,,,25.80305053137773,25.015131576462345,27.678964586562874,93.88449424638908,96.59774241592848,,,,,,,,,,
sequence,Edu_7_20260616_145927,pose,learned_oracle_hand,8,8.0,1.0,,,,25.80305053137773,25.015131576462345,27.678964586562874,93.88449424638908,96.59774241592848,,,,,,,,,,
sequence,Edu_7_20260616_145927,pose,persistence,8,8.0,1.0,,,,28.393272366562265,29.672846724132516,30.659900934788933,107.26237965542245,112.44713283478453,,,,,,,,,,
sequence,Edu_7_20260616_145927,pose,constant_velocity,8,8.0,1.0,,,,50.49458672653097,43.94366523178907,56.94489302767832,107.26237965542245,112.44713283478453,,,,,,,,,,
sequence,Edu_7_20260616_145927,pose_fair_common,learned_oracle_hand,8,8.0,1.0,,,,25.80305053137773,25.015131576462345,27.678964586562874,93.88449424638908,96.59774241592848,,,,,,,,,,
sequence,Edu_7_20260616_145927,pose_fair_common,persistence,8,8.0,1.0,,,,28.393272366562265,29.672846724132516,30.659900934788933,107.26237965542245,112.44713283478453,,,,,,,,,,
sequence,Edu_7_20260616_145927,pose_fair_common,constant_velocity,8,8.0,1.0,,,,50.49458672653097,43.94366523178907,56.94489302767832,107.26237965542245,112.44713283478453,,,,,,,,,,
sequence,Edu_7_20260616_145927,paired_pose_difference,learned_end_to_end_minus_persistence,8,8.0,1.0,,,,,,,,,-2.5902218351845336,-1.357898831080048,-13.377885409033365,0.75,,,,,,
sequence,Edu_7_20260616_145927,paired_pose_difference,learned_end_to_end_minus_constant_velocity,8,8.0,1.0,,,,,,,,,-24.69153619515324,-19.44952357989125,-13.377885409033365,0.875,,,,,,
sequence,Edu_7_20260616_145927,paired_pose_difference,learned_oracle_hand_minus_persistence,8,8.0,1.0,,,,,,,,,-2.5902218351845336,-1.357898831080048,-13.377885409033365,0.75,,,,,,
sequence,Edu_7_20260616_145927,paired_pose_difference,learned_oracle_hand_minus_constant_velocity,8,8.0,1.0,,,,,,,,,-24.69153619515324,-19.44952357989125,-13.377885409033365,0.875,,,,,,
sequence,Edu_8_20260616_150108,classification,intention,62,62.0,1.0,0.8709677419354839,0.827994227994228,0.827994227994228,,,,,,,,,,,,,,,
sequence,Edu_8_20260616_150108,classification,assistance,62,62.0,1.0,0.967741935483871,0.9676071055381401,0.9676071055381401,,,,,,,,,,,,,,,
sequence,Edu_8_20260616_150108,classification,assistance_type_given_ground_truth_assistance,28,28.0,1.0,0.7857142857142857,0.7846153846153847,0.7846153846153847,,,,,,,,,,,,,,,
sequence,Edu_8_20260616_150108,classification,receiving_hand_given_ground_truth_handover,12,12.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,
sequence,Edu_8_20260616_150108,pose,learned_end_to_end,9,9.0,1.0,,,,25.106232936851,26.194002452630546,27.34677636831346,70.28778262258884,75.57514504923446,,,,,,,,,,
