trial_tag,seed,run_dir,status,error,validation_intention_macro_f1,validation_receiving_hand_macro_f1,validation_pose_mae_cm,trainable_parameters,wall_seconds
trial_022,42,/home/eker/Master-Thesis---Multi-modal-User-Intention-Estimation-and-Hand-Position-Prediction/Training/runs/dataset_v2_20260802_n214_5d136a34/residual_v2_hp_confirm_v1/trial_022/residual_v2_hp_confirm_v1_trial_022_seed42,completed,,0.937441863622626,0.9984825493171472,7.858186721801758,63023,237.78425311500905
trial_022,43,/home/eker/Master-Thesis---Multi-modal-User-Intention-Estimation-and-Hand-Position-Prediction/Training/runs/dataset_v2_20260802_n214_5d136a34/residual_v2_hp_confirm_v1/trial_022/residual_v2_hp_confirm_v1_trial_022_seed43,completed,,0.9335747040233356,0.9923664122137404,9.001890182495117,63023,286.3119965979713
trial_022,44,/home/eker/Master-Thesis---Multi-modal-User-Intention-Estimation-and-Hand-Position-Prediction/Training/runs/dataset_v2_20260802_n214_5d136a34/residual_v2_hp_confirm_v1/trial_022/residual_v2_hp_confirm_v1_trial_022_seed44,completed,,0.9223376644342892,0.9984825493171472,9.521207809448242,63023,308.1157784219831
trial_001,42,/home/eker/Master-Thesis---Multi-modal-User-Intention-Estimation-and-Hand-Position-Prediction/Training/runs/dataset_v2_20260802_n214_5d136a34/residual_v2_hp_confirm_v1/trial_001/residual_v2_hp_confirm_v1_trial_001_seed42,completed,,0.9259127555137834,1.0,8.667794227600098,662927,812.9852772660088
trial_001,43,/home/eker/Master-Thesis---Multi-modal-User-Intention-Estimation-and-Hand-Position-Prediction/Training/runs/dataset_v2_20260802_n214_5d136a34/residual_v2_hp_confirm_v1/trial_001/residual_v2_hp_confirm_v1_trial_001_seed43,completed,,0.9267690978026998,0.9969604863221885,8.214000701904297,662927,824.7481228020042
trial_001,44,/home/eker/Master-Thesis---Multi-modal-User-Intention-Estimation-and-Hand-Position-Prediction/Training/runs/dataset_v2_20260802_n214_5d136a34/residual_v2_hp_confirm_v1/trial_001/residual_v2_hp_confirm_v1_trial_001_seed44,completed,,0.9236260948021279,0.9984825493171472,8.881621360778809,662927,864.5531805190258
trial_020,42,/home/eker/Master-Thesis---Multi-modal-User-Intention-Estimation-and-Hand-Position-Prediction/Training/runs/dataset_v2_20260802_n214_5d136a34/residual_v2_hp_confirm_v1/trial_020/residual_v2_hp_confirm_v1_trial_020_seed42,completed,,0.9289786250002163,0.9984825493171472,10.058789253234863,531343,512.6100489899982
trial_020,43,/home/eker/Master-Thesis---Multi-modal-User-Intention-Estimation-and-Hand-Position-Prediction/Training/runs/dataset_v2_20260802_n214_5d136a34/residual_v2_hp_confirm_v1/trial_020/residual_v2_hp_confirm_v1_trial_020_seed43,completed,,0.9264025707813976,0.9969604863221885,10.99071979522705,531343,587.5821202649968
trial_020,44,/home/eker/Master-Thesis---Multi-modal-User-Intention-Estimation-and-Hand-Position-Prediction/Training/runs/dataset_v2_20260802_n214_5d136a34/residual_v2_hp_confirm_v1/trial_020/residual_v2_hp_confirm_v1_trial_020_seed44,completed,,0.9263146037145975,1.0,7.761545658111572,531343,524.5800225069979
