level,group,domain,method,samples,denominator,coverage,accuracy,macro_f1,macro_f1_supported,position_mean_cm,position_median_cm,position_rmse_cm,orientation_mean_deg,orientation_median_deg,position_mean_difference_cm,position_median_difference_cm,orientation_mean_difference_deg,learned_win_fraction,estimate,ci_lower,ci_upper,status,metric_contributing_clusters,valid_replicate_fraction
sequence,Edu_6_20260616_145740,pose,learned_oracle_hand,27,27.0,1.0,,,,15.60398549816772,18.233767461018537,18.56163996819103,56.195041632417414,59.44632599483853,,,,,,,,,,
sequence,Edu_6_20260616_145740,pose,persistence,27,27.0,1.0,,,,11.013397541273791,7.993504282260109,16.199496588442507,39.773532495963416,24.778878809855247,,,,,,,,,,
sequence,Edu_6_20260616_145740,pose,constant_velocity,27,27.0,1.0,,,,20.981567607239615,13.30842927286588,29.161165034296854,39.773532495963416,24.778878809855247,,,,,,,,,,
sequence,Edu_6_20260616_145740,pose_fair_common,learned_oracle_hand,27,27.0,1.0,,,,15.60398549816772,18.233767461018537,18.56163996819103,56.195041632417414,59.44632599483853,,,,,,,,,,
sequence,Edu_6_20260616_145740,pose_fair_common,persistence,27,27.0,1.0,,,,11.013397541273791,7.993504282260109,16.199496588442507,39.773532495963416,24.778878809855247,,,,,,,,,,
sequence,Edu_6_20260616_145740,pose_fair_common,constant_velocity,27,27.0,1.0,,,,20.981567607239615,13.30842927286588,29.161165034296854,39.773532495963416,24.778878809855247,,,,,,,,,,
sequence,Edu_6_20260616_145740,paired_pose_difference,learned_end_to_end_minus_persistence,27,27.0,1.0,,,,,,,,,4.590587956893933,1.9235424334935698,16.421509136454013,0.2962962962962963,,,,,,
sequence,Edu_6_20260616_145740,paired_pose_difference,learned_end_to_end_minus_constant_velocity,27,27.0,1.0,,,,,,,,,-5.377582109071894,0.3021110356360097,16.421509136454013,0.4444444444444444,,,,,,
sequence,Edu_6_20260616_145740,paired_pose_difference,learned_oracle_hand_minus_persistence,27,27.0,1.0,,,,,,,,,4.590587956893933,1.9235424334935698,16.421509136454013,0.2962962962962963,,,,,,
sequence,Edu_6_20260616_145740,paired_pose_difference,learned_oracle_hand_minus_constant_velocity,27,27.0,1.0,,,,,,,,,-5.377582109071894,0.3021110356360097,16.421509136454013,0.4444444444444444,,,,,,
